Empresa	ZONA/BANCO	ESPECIE	MES	data	Año	DIAS TRABA	Nº PERSON	 Kg	CPUE	Día del Mes				
Ceamsa	CAMELLE	Chondrus crispus	6	43984	2020	1	14	872	62.28571429	2				
Ceamsa	MUXIA	Chondrus crispus	6	43984	2020	1	4	185	46.25	2				
Ceamsa	MUXIA	Chondrus crispus	6	43984	2020	1	6	230	38.33333333	2				
Ceamsa	CAION	Chondrus crispus	6	43985	2020	1	12	780	65	3				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	43985	2020	1	13	815	62.69230769	3				
Ceamsa	CAMELLE	Chondrus crispus	6	43985	2020	1	8	610	76.25	3				
Ceamsa	CAMELLE	Chondrus crispus	6	43985	2020	1	6	220	36.66666667	3				
Ceamsa	CAMELLE	Chondrus crispus	6	43985	2020	1	8	425	53.125	3				
Ceamsa	MUXIA	Chondrus crispus	6	43985	2020	1	6	327	54.5	3				
Ceamsa	MUXIA	Chondrus crispus	6	43985	2020	1	7	452	64.57142857	3				
Ceamsa	CAION	Chondrus crispus	6	43986	2020	1	8	430	53.75	4				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	43986	2020	1	13	624	48	4				
Ceamsa	CAMELLE	Chondrus crispus	6	43986	2020	1	8	520	65	4				
Ceamsa	CAMELLE	Chondrus crispus	6	43986	2020	1	7	430	61.42857143	4				
Ceamsa	CAMELLE	Chondrus crispus	6	43986	2020	1	11	673	61.18181818	4				
Ceamsa	MUXIA	Chondrus crispus	6	43986	2020	1	6	250	41.66666667	4				
Ceamsa	MUXIA	Chondrus crispus	6	43986	2020	1	7	626	89.42857143	4				
Ceamsa	CAION	Chondrus crispus	6	43987	2020	1	9	500	55.55555556	5				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	43987	2020	1	14	885	63.21428571	5				
Ceamsa	CAMELLE	Chondrus crispus	6	43987	2020	1	7	472	67.42857143	5				
Ceamsa	CAMELLE	Chondrus crispus	6	43987	2020	1	6	525	87.5	5				
Ceamsa	CAMELLE	Chondrus crispus	6	43987	2020	1	12	500	41.66666667	5				
Ceamsa	MUXIA	Chondrus crispus	6	43987	2020	1	5	470	94	5				
Ceamsa	MUXIA	Chondrus crispus	6	43987	2020	1	6	520	86.66666667	5				
Ceamsa	CAION	Chondrus crispus	6	43990	2020	1	13	675	51.92307692	8				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	43990	2020	1	14	700	50	8				
Ceamsa	CAMELLE	Chondrus crispus	6	43990	2020	1	7	600	85.71428571	8				
Ceamsa	CAMELLE	Chondrus crispus	6	43990	2020	1	7	572	81.71428571	8				
Ceamsa	CAMELLE	Chondrus crispus	6	43990	2020	1	10	532	53.2	8				
Ceamsa	MUXIA	Chondrus crispus	6	43990	2020	1	7	392	56	8				
Ceamsa	MUXIA	Chondrus crispus	6	43990	2020	1	5	245	49	8				
Ceamsa	CAION	Chondrus crispus	6	43991	2020	1	14	621	44.35714286	9				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	43991	2020	1	15	842	56.13333333	9				
Ceamsa	CAMELLE	Chondrus crispus	6	43991	2020	1	7	385	55	9				
Ceamsa	CAMELLE	Chondrus crispus	6	43991	2020	1	9	743	82.55555556	9				
Ceamsa	CAMELLE	Chondrus crispus	6	43991	2020	1	13	827	63.61538462	9				
Ceamsa	MUXIA	Chondrus crispus	6	43991	2020	1	6	195	32.5	9				
Ceamsa	MUXIA	Chondrus crispus	6	43991	2020	1	7	320	45.71428571	9				
Ceamsa	CAMELLE	Chondrus crispus	6	43992	2020	1	8	464	58	10				
Ceamsa	CAMELLE	Chondrus crispus	6	43992	2020	1	8	326	40.75	10				
Ceamsa	CAMELLE	Chondrus crispus	6	43992	2020	1	14	960	68.57142857	10				
Ceamsa	MUXIA	Chondrus crispus	6	43992	2020	1	5	280	56	10				
Ceamsa	MUXIA	Chondrus crispus	6	43992	2020	1	8	230	28.75	10				
Ceamsa	CAION	Chondrus crispus	6	44004	2020	1	16	918	57.375	22				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44004	2020	1	16	900	56.25	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44004	2020	1	8	500	62.5	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44004	2020	1	7	490	70	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44004	2020	1	11	682	62	22				
Ceamsa	MUXIA	Chondrus crispus	6	44004	2020	1	5	175	35	22				
Ceamsa	MUXIA	Chondrus crispus	6	44004	2020	1	4	150	37.5	22				
Ceamsa	CAION	Chondrus crispus	6	44005	2020	1	14	874	62.42857143	23				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44005	2020	1	13	684	52.61538462	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44005	2020	1	8	880	110	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44005	2020	1	7	327	46.71428571	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44005	2020	1	12	780	65	23				
Ceamsa	MUXIA	Chondrus crispus	6	44005	2020	1	6	323	53.83333333	23				
Ceamsa	MUXIA	Chondrus crispus	6	44005	2020	1	7	340	48.57142857	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44006	2020	1	5	282	56.4	24				
Ceamsa	CAION	Chondrus crispus	6	44007	2020	1	12	690	57.5	25				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44007	2020	1	14	726	51.85714286	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44007	2020	1	6	200	33.33333333	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44007	2020	1	5	207	41.4	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44007	2020	1	16	1050	65.625	25				
Ceamsa	MUXIA	Chondrus crispus	6	44007	2020	1	8	520	65	25				
Ceamsa	MUXIA	Chondrus crispus	6	44007	2020	1	5	175	35	25				
Ceamsa	CAION	Chondrus crispus	6	44008	2020	1	17	962	56.58823529	26				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44008	2020	1	17	1064	62.58823529	26				
Ceamsa	CAMELLE	Chondrus crispus	6	44008	2020	1	7	594	84.85714286	26				
Ceamsa	CAMELLE	Chondrus crispus	6	44008	2020	1	4	200	50	26				
Ceamsa	CAMELLE	Chondrus crispus	6	44008	2020	1	13	814	62.61538462	26				
Ceamsa	MUXIA	Chondrus crispus	6	44008	2020	1	6	392	65.33333333	26				
Ceamsa	MUXIA	Chondrus crispus	6	44010	2020	1	4	110	27.5	28				
Ceamsa	CORME	Chondrus crispus	7	44021	2020	1	7	324	46.28571429	9				
Ceamsa	CORME	Chondrus crispus	7	44032	2020	1	6	286	47.66666667	20				
Ceamsa	CORME	Chondrus crispus	7	44033	2020	1	7	460	65.71428571	21				
Ceamsa	CORME	Chondrus crispus	7	44034	2020	1	5	180	36	22				
Ceamsa	CORME	Chondrus crispus	7	44035	2020	1	5	279	55.8	23				
Ceamsa	CORME	Chondrus crispus	7	44036	2020	1	6	175	29.16666667	24				
Ceamsa	CORME	Chondrus crispus	7	44039	2020	1	4	205	51.25	27				
Ceamsa	CORME	Chondrus crispus	8	44046	2020	1	6	360	60	3				
Ceamsa	CORME	Chondrus crispus	8	44047	2020	1	6	285	47.5	4				
Ceamsa	CORME	Chondrus crispus	8	44048	2020	1	7	289	41.28571429	5				
Ceamsa	CORME	Chondrus crispus	8	44049	2020	1	7	275	39.28571429	6				
Ceamsa	CORME	Chondrus crispus	8	44050	2020	1	6	284	47.33333333	7				
Ceamsa	CAION	Chondrus crispus	7	44021	2020	1	5	180	36	9				
Ceamsa	CAION	Chondrus crispus	7	44032	2020	1	5	125	25	20				
Ceamsa	CAION	Chondrus crispus	7	44033	2020	1	6	232	38.66666667	21				
Ceamsa	CAION	Chondrus crispus	7	44034	2020	1	3	90	30	22				
Ceamsa	CAION	Chondrus crispus	7	44035	2020	1	4	160	40	23				
Ceamsa	CAION	Chondrus crispus	7	44036	2020	1	5	225	45	24				
Ceamsa	CAION	Chondrus crispus	7	44039	2020	1	5	100	20	27				
Ceamsa	CAION	Chondrus crispus	8	44046	2020	1	5	162	32.4	3				
Ceamsa	CAION	Chondrus crispus	8	44047	2020	1	4	110	27.5	4				
Ceamsa	CAION	Chondrus crispus	8	44048	2020	1	6	150	25	5				
Ceamsa	CAION	Chondrus crispus	8	44049	2020	1	6	230	38.33333333	6				
Ceamsa	CAION	Chondrus crispus	8	44050	2020	1	7	242	34.57142857	7				
Ceamsa	MUXIA	Chondrus crispus	7	44021	2020	1	6	246	41	9				
Ceamsa	MUXIA	Chondrus crispus	7	44032	2020	1	4	180	45	20				
Ceamsa	MUXIA	Chondrus crispus	7	44033	2020	1	5	145	29	21				
Ceamsa	MUXIA	Chondrus crispus	7	44034	2020	1	6	325	54.16666667	22				
Ceamsa	MUXIA	Chondrus crispus	7	44035	2020	1	5	273	54.6	23				
Ceamsa	MUXIA	Chondrus crispus	7	44036	2020	1	4	190	47.5	24				
Ceamsa	MUXIA	Chondrus crispus	7	44039	2020	1	6	146	24.33333333	27				
Ceamsa	MUXIA	Chondrus crispus	8	44046	2020	1	4	100	25	3				
Ceamsa	MUXIA	Chondrus crispus	8	44047	2020	1	5	225	45	4				
Ceamsa	MUXIA	Chondrus crispus	8	44048	2020	1	4	160	40	5				
Ceamsa	MUXIA	Chondrus crispus	8	44049	2020	1	7	432	61.71428571	6				
Ceamsa	MUXIA	Chondrus crispus	8	44050	2020	1	6	373	62.16666667	7				
Ceamsa	MUXIA	Chondrus crispus	7	44021	2020	1	3	95	31.66666667	9				
Ceamsa	MUXIA	Chondrus crispus	7	44032	2020	1	4	184	46	20				
Ceamsa	MUXIA	Chondrus crispus	7	44033	2020	1	6	322	53.66666667	21				
Ceamsa	MUXIA	Chondrus crispus	7	44034	2020	1	6	436	72.66666667	22				
Ceamsa	MUXIA	Chondrus crispus	7	44035	2020	1	5	180	36	23				
Ceamsa	MUXIA	Chondrus crispus	7	44036	2020	1	5	226	45.2	24				
Ceamsa	MUXIA	Chondrus crispus	7	44039	2020	1	5	175	35	27				
Ceamsa	MUXIA	Chondrus crispus	8	44046	2020	1	6	200	33.33333333	3				
Ceamsa	MUXIA	Chondrus crispus	8	44047	2020	1	6	254	42.33333333	4				
Ceamsa	MUXIA	Chondrus crispus	8	44048	2020	1	4	160	40	5				
Ceamsa	MUXIA	Chondrus crispus	8	44049	2020	1	4	100	25	6				
Ceamsa	MUXIA	Chondrus crispus	8	44050	2020	1	3	93	31	7				
Ceamsa	MUXIA	Chondrus crispus	7	44022	2020	1	5	620	124	10				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44021	2020	1	9	640	71.11111111	9				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44032	2020	1	8	380	47.5	20				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44033	2020	1	8	280	35	21				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44034	2020	1	7	424	60.57142857	22				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44035	2020	1	7	332	47.42857143	23				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44036	2020	1	9	584	64.88888889	24				
Ceamsa	CAMARIÑAS	Chondrus crispus	7	44039	2020	1	5	120	24	27				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44046	2020	1	6	296	49.33333333	3				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44047	2020	1	5	200	40	4				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44048	2020	1	5	310	62	5				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44049	2020	1	6	225	37.5	6				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44050	2020	1	6	409	68.16666667	7				
Ceamsa	CAMELLE	Chondrus crispus	7	44021	2020	1	5	125	25	9				
Ceamsa	CAMELLE	Chondrus crispus	7	44032	2020	1	4	200	50	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44033	2020	1	3	98	32.66666667	21				
Ceamsa	CAMELLE	Chondrus crispus	7	44034	2020	1	5	140	28	22				
Ceamsa	CAMELLE	Chondrus crispus	7	44035	2020	1	5	229	45.8	23				
Ceamsa	CAMELLE	Chondrus crispus	7	44036	2020	1	6	228	38	24				
Ceamsa	CAMELLE	Chondrus crispus	7	44039	2020	1	5	150	30	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44046	2020	1	5	170	34	3				
Ceamsa	CAMELLE	Chondrus crispus	8	44047	2020	1	5	152	30.4	4				
Ceamsa	CAMELLE	Chondrus crispus	8	44048	2020	1	4	85	21.25	5				
Ceamsa	CAMELLE	Chondrus crispus	8	44049	2020	1	4	124	31	6				
Ceamsa	CAMELLE	Chondrus crispus	8	44050	2020	1	3	91	30.33333333	7				
Ceamsa	CAMELLE	Chondrus crispus	7	44021	2020	1	5	122	24.4	9				
Ceamsa	CAMELLE	Chondrus crispus	7	44032	2020	1	2	98	49	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44033	2020	1	5	224	44.8	21				
Ceamsa	CAMELLE	Chondrus crispus	7	44034	2020	1	6	300	50	22				
Ceamsa	CAMELLE	Chondrus crispus	7	44035	2020	1	4	150	37.5	23				
Ceamsa	CAMELLE	Chondrus crispus	7	44036	2020	1	6	100	16.66666667	24				
Ceamsa	CAMELLE	Chondrus crispus	7	44039	2020	1	3	96	32	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44046	2020	1	3	54	18	3				
Ceamsa	CAMELLE	Chondrus crispus	8	44047	2020	1	6	225	37.5	4				
Ceamsa	CAMELLE	Chondrus crispus	8	44048	2020	1	5	105	21	5				
Ceamsa	CAMELLE	Chondrus crispus	8	44049	2020	1	3	85	28.33333333	6				
Ceamsa	CAMELLE	Chondrus crispus	8	44050	2020	1	3	91	30.33333333	7				
Ceamsa	CAMELLE	Chondrus crispus	7	44021	2020	1	5	110	22	9				
Ceamsa	CAMELLE	Chondrus crispus	7	44032	2020	1	3	75	25	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44033	2020	1	6	234	39	21				
Ceamsa	CAMELLE	Chondrus crispus	7	44034	2020	1	4	121	30.25	22				
Ceamsa	CAMELLE	Chondrus crispus	7	44035	2020	1	3	96	32	23				
Ceamsa	CAMELLE	Chondrus crispus	7	44036	2020	1	3	114	38	24				
Ceamsa	CAMELLE	Chondrus crispus	7	44039	2020	1	5	100	20	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44046	2020	1	4	95	23.75	3				
Ceamsa	CAMELLE	Chondrus crispus	8	44047	2020	1	6	175	29.16666667	4				
Ceamsa	CAMELLE	Chondrus crispus	8	44048	2020	1	3	68	22.66666667	5				
Ceamsa	CAMELLE	Chondrus crispus	8	44049	2020	1	4	84	21	6				
Ceamsa	CAMELLE	Chondrus crispus	8	44050	2020	1	6	136	22.66666667	7				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44060	2020	1	11	824	74.90909091	17				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44061	2020	1	10	500	50	18				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44062	2020	1	13	1472	113.2307692	19				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44063	2020	1	14	1380	98.57142857	20				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44064	2020	1	12	940	78.33333333	21				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44067	2020	1	14	1100	78.57142857	24				
Ceamsa	CAION	Chondrus crispus	8	44060	2020	1	5	275	55	17				
Ceamsa	CAION	Chondrus crispus	8	44061	2020	1	5	410	82	18				
Ceamsa	CAION	Chondrus crispus	8	44062	2020	1	6	180	30	19				
Ceamsa	CAION	Chondrus crispus	8	44063	2020	1	5	220	44	20				
Ceamsa	CAION	Chondrus crispus	8	44064	2020	1	8	449	56.125	21				
Ceamsa	CAION	Chondrus crispus	8	44067	2020	1	8	480	60	24				
Ceamsa	CORME	Chondrus crispus	8	44060	2020	1	7	620	88.57142857	17				
Ceamsa	CORME	Chondrus crispus	8	44061	2020	1	8	448	56	18				
Ceamsa	CORME	Chondrus crispus	8	44062	2020	1	7	572	81.71428571	19				
Ceamsa	CORME	Chondrus crispus	8	44063	2020	1	6	421	70.16666667	20				
Ceamsa	CORME	Chondrus crispus	8	44064	2020	1	6	226	37.66666667	21				
Ceamsa	CORME	Chondrus crispus	8	44067	2020	1	8	471	58.875	24				
Ceamsa	MUXIA	Chondrus crispus	8	44060	2020	1	5	150	30	17				
Ceamsa	MUXIA	Chondrus crispus	8	44061	2020	1	4	145	36.25	18				
Ceamsa	MUXIA	Chondrus crispus	8	44062	2020	1	6	230	38.33333333	19				
Ceamsa	MUXIA	Chondrus crispus	8	44063	2020	1	7	374	53.42857143	20				
Ceamsa	MUXIA	Chondrus crispus	8	44064	2020	1	5	140	28	21				
Ceamsa	MUXIA	Chondrus crispus	8	44067	2020	1	5	162	32.4	24				
Ceamsa	MUXIA	Chondrus crispus	8	44060	2020	1	7	410	58.57142857	17				
Ceamsa	MUXIA	Chondrus crispus	8	44061	2020	1	6	175	29.16666667	18				
Ceamsa	MUXIA	Chondrus crispus	8	44062	2020	1	3	100	33.33333333	19				
Ceamsa	MUXIA	Chondrus crispus	8	44063	2020	1	5	222	44.4	20				
Ceamsa	MUXIA	Chondrus crispus	8	44064	2020	1	4	139	34.75	21				
Ceamsa	MUXIA	Chondrus crispus	8	44067	2020	1	6	318	53	24				
Ceamsa	CAMELLE	Chondrus crispus	8	44060	2020	1	4	100	25	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44061	2020	1	6	347	57.83333333	18				
Ceamsa	CAMELLE	Chondrus crispus	8	44062	2020	1	6	325	54.16666667	19				
Ceamsa	CAMELLE	Chondrus crispus	8	44063	2020	1	8	572	71.5	20				
Ceamsa	CAMELLE	Chondrus crispus	8	44064	2020	1	6	340	56.66666667	21				
Ceamsa	CAMELLE	Chondrus crispus	8	44067	2020	1	9	627	69.66666667	24				
Ceamsa	CAMELLE	Chondrus crispus	8	44060	2020	1	5	410	82	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44061	2020	1	6	378	63	18				
Ceamsa	CAMELLE	Chondrus crispus	8	44062	2020	1	7	425	60.71428571	19				
Ceamsa	CAMELLE	Chondrus crispus	8	44063	2020	1	5	120	24	20				
Ceamsa	CAMELLE	Chondrus crispus	8	44064	2020	1	4	100	25	21				
Ceamsa	CAMELLE	Chondrus crispus	8	44067	2020	1	5	209	41.8	24				
Ceamsa	CAMELLE	Chondrus crispus	8	44060	2020	1	6	254	42.33333333	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44061	2020	1	5	175	35	18				
Ceamsa	CAMELLE	Chondrus crispus	8	44062	2020	1	3	60	20	19				
Ceamsa	CAMELLE	Chondrus crispus	8	44063	2020	1	4	123	30.75	20				
Ceamsa	CAMELLE	Chondrus crispus	8	44064	2020	1	4	200	50	21				
Ceamsa	CAMELLE	Chondrus crispus	8	44067	2020	1	4	168	42	24				
Ceamsa	CAMELLE	Chondrus crispus	4	44298	2021	1	4	98	24.5	12				
Ceamsa	CAMELLE	Chondrus crispus	4	44300	2021	1	5	100	20	14				
Ceamsa	CAMELLE	Chondrus crispus	4	44301	2021	1	3	52	17.33333333	15				
Ceamsa	CAMELLE	Chondrus crispus	4	44298	2021	1	9	342	38	12				
Ceamsa	CAMELLE	Chondrus crispus	4	44299	2021	1	8	400	50	13				
Ceamsa	CAMELLE	Chondrus crispus	4	44300	2021	1	7	390	55.71428571	14				
Ceamsa	CAMELLE	Chondrus crispus	4	44301	2021	1	7	372	53.14285714	15				
Ceamsa	CAMELLE	Chondrus crispus	4	44298	2021	1	5	178	35.6	12				
Ceamsa	CAMELLE	Chondrus crispus	4	44299	2021	1	5	125	25	13				
Ceamsa	CAMELLE	Chondrus crispus	4	44300	2021	1	6	190	31.66666667	14				
Ceamsa	CAMELLE	Chondrus crispus	4	44301	2021	1	5	105	21	15				
Ceamsa	CORME	Chondrus crispus	4	44298	2021	1	11	627	57	12				
Ceamsa	CORME	Chondrus crispus	4	44299	2021	1	9	432	48	13				
Ceamsa	CORME	Chondrus crispus	4	44300	2021	1	9	571	63.44444444	14				
Ceamsa	CORME	Chondrus crispus	4	44301	2021	1	7	245	35	15				
Ceamsa	CAION	Chondrus crispus	4	44298	2021	1	8	300	37.5	12				
Ceamsa	CAION	Chondrus crispus	4	44299	2021	1	7	278	39.71428571	13				
Ceamsa	CAION	Chondrus crispus	4	44300	2021	1	8	325	40.625	14				
Ceamsa	CAION	Chondrus crispus	4	44301	2021	1	6	207	34.5	15				
Ceamsa	MUXIA	Chondrus crispus	4	44298	2021	1	5	472	94.4	12				
Ceamsa	MUXIA	Chondrus crispus	4	44299	2021	1	4	405	101.25	13				
Ceamsa	MUXIA	Chondrus crispus	4	44300	2021	1	6	178	29.66666667	14				
Ceamsa	MUXIA	Chondrus crispus	4	44301	2021	1	7	290	41.42857143	15				
Ceamsa	MUXIA	Chondrus crispus	4	44298	2021	1	6	172	28.66666667	12				
Ceamsa	MUXIA	Chondrus crispus	4	44299	2021	1	5	98	19.6	13				
Ceamsa	MUXIA	Chondrus crispus	4	44300	2021	1	5	140	28	14				
Ceamsa	MUXIA	Chondrus crispus	4	44301	2021	1	2	25	12.5	15				
Ceamsa	CORME	Chondrus crispus	4	44312	2021	1	6	150	25	26				
Ceamsa	CORME	Chondrus crispus	4	44313	2021	1	6	322	53.66666667	27				
Ceamsa	CORME	Chondrus crispus	4	44314	2021	1	7	275	39.28571429	28				
Ceamsa	CORME	Chondrus crispus	4	44315	2021	1	5	100	20	29				
Ceamsa	CORME	Chondrus crispus	4	44316	2021	1	9	475	52.77777778	30				
Ceamsa	CORME	Chondrus crispus	5	44326	2021	1	8	360	45	10				
Ceamsa	CORME	Chondrus crispus	5	44327	2021	1	3	90	30	11				
Ceamsa	CORME	Chondrus crispus	5	44328	2021	1	5	120	24	12				
Ceamsa	CORME	Chondrus crispus	5	44329	2021	1	2	45	22.5	13				
Ceamsa	CORME	Chondrus crispus	5	44330	2021	1	3	105	35	14				
Ceamsa	CAION	Chondrus crispus	4	44312	2021	1	7	330	47.14285714	26				
Ceamsa	CAION	Chondrus crispus	4	44313	2021	1	7	275	39.28571429	27				
Ceamsa	CAION	Chondrus crispus	4	44314	2021	1	8	342	42.75	28				
Ceamsa	CAION	Chondrus crispus	4	44315	2021	1	5	190	38	29				
Ceamsa	CAION	Chondrus crispus	4	44316	2021	1	8	400	50	30				
Ceamsa	CAION	Chondrus crispus	5	44326	2021	1	6	258	43	10				
Ceamsa	CAION	Chondrus crispus	5	44327	2021	1	9	310	34.44444444	11				
Ceamsa	CAION	Chondrus crispus	5	44328	2021	1	8	175	21.875	12				
Ceamsa	CAION	Chondrus crispus	5	44329	2021	1	6	200	33.33333333	13				
Ceamsa	CAION	Chondrus crispus	5	44330	2021	1	11	780	70.90909091	14				
Ceamsa	CAMELLE	Chondrus crispus	4	44312	2021	1	6	175	29.16666667	26				
Ceamsa	CAMELLE	Chondrus crispus	4	44313	2021	1	8	490	61.25	27				
Ceamsa	CAMELLE	Chondrus crispus	4	44314	2021	1	8	300	37.5	28				
Ceamsa	CAMELLE	Chondrus crispus	4	44315	2021	1	9	652	72.44444444	29				
Ceamsa	CAMELLE	Chondrus crispus	4	44316	2021	1	6	158	26.33333333	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44326	2021	1	7	275	39.28571429	10				
Ceamsa	CAMELLE	Chondrus crispus	5	44327	2021	1	8	384	48	11				
Ceamsa	CAMELLE	Chondrus crispus	5	44328	2021	1	6	120	20	12				
Ceamsa	CAMELLE	Chondrus crispus	5	44329	2021	1	7	230	32.85714286	13				
Ceamsa	CAMELLE	Chondrus crispus	5	44330	2021	1	7	316	45.14285714	14				
Ceamsa	MUXIA	Chondrus crispus	4	44312	2021	1	9	542	60.22222222	26				
Ceamsa	MUXIA	Chondrus crispus	4	44313	2021	1	8	370	46.25	27				
Ceamsa	MUXIA	Chondrus crispus	4	44314	2021	1	9	410	45.55555556	28				
Ceamsa	MUXIA	Chondrus crispus	4	44315	2021	1	7	300	42.85714286	29				
Ceamsa	MUXIA	Chondrus crispus	4	44316	2021	1	7	287	41	30				
Ceamsa	MUXIA	Chondrus crispus	5	44328	2021	1	8	493	61.625	12				
Ceamsa	MUXIA	Chondrus crispus	5	44329	2021	1	9	230	25.55555556	13				
Ceamsa	MUXIA	Chondrus crispus	5	44330	2021	1	6	508	84.66666667	14				
Ceamsa	CAION	Chondrus crispus	5	44340	2021	1	6	276	46	24				
Ceamsa	CAION	Chondrus crispus	5	44341	2021	1	7	480	68.57142857	25				
Ceamsa	CAION	Chondrus crispus	5	44342	2021	1	9	500	55.55555556	26				
Ceamsa	CAION	Chondrus crispus	5	44343	2021	1	4	280	70	27				
Ceamsa	CAION	Chondrus crispus	5	44344	2021	1	5	326	65.2	28				
Ceamsa	CAION	Chondrus crispus	5	44347	2021	1	6	475	79.16666667	31				
Ceamsa	CAION	Chondrus crispus	6	44357	2021	1	5	391	78.2	10				
Ceamsa	CAION	Chondrus crispus	6	44358	2021	1	5	360	72	11				
Ceamsa	CAION	Chondrus crispus	6	44361	2021	1	6	275	45.83333333	14				
Ceamsa	CORME	Chondrus crispus	5	44340	2021	1	9	400	44.44444444	24				
Ceamsa	CORME	Chondrus crispus	5	44341	2021	1	5	250	50	25				
Ceamsa	CORME	Chondrus crispus	5	44342	2021	1	7	326	46.57142857	26				
Ceamsa	CORME	Chondrus crispus	5	44343	2021	1	9	472	52.44444444	27				
Ceamsa	CORME	Chondrus crispus	5	44344	2021	1	9	735	81.66666667	28				
Ceamsa	CORME	Chondrus crispus	5	44347	2021	1	4	322	80.5	31				
Ceamsa	CORME	Chondrus crispus	6	44357	2021	1	5	436	87.2	10				
Ceamsa	CORME	Chondrus crispus	6	44358	2021	1	5	292	58.4	11				
Ceamsa	CORME	Chondrus crispus	6	44361	2021	1	6	185	30.83333333	14				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44340	2021	1	10	880	88	24				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44341	2021	1	7	640	91.42857143	25				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44342	2021	1	9	500	55.55555556	26				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44343	2021	1	9	725	80.55555556	27				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44344	2021	1	8	342	42.75	28				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	44347	2021	1	5	150	30	31				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44357	2021	1	7	444	63.42857143	10				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44358	2021	1	6	360	60	11				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44361	2021	1	5	289	57.8	14				
Ceamsa	MUXIA	Chondrus crispus	5	44340	2021	1	5	260	52	24				
Ceamsa	MUXIA	Chondrus crispus	5	44341	2021	1	6	300	50	25				
Ceamsa	MUXIA	Chondrus crispus	5	44342	2021	1	7	478	68.28571429	26				
Ceamsa	MUXIA	Chondrus crispus	5	44343	2021	1	5	291	58.2	27				
Ceamsa	MUXIA	Chondrus crispus	5	44344	2021	1	8	614	76.75	28				
Ceamsa	MUXIA	Chondrus crispus	5	44347	2021	1	9	580	64.44444444	31				
Ceamsa	MUXIA	Chondrus crispus	6	44357	2021	1	6	376	62.66666667	10				
Ceamsa	MUXIA	Chondrus crispus	6	44358	2021	1	7	425	60.71428571	11				
Ceamsa	MUXIA	Chondrus crispus	6	44361	2021	1	9	572	63.55555556	14				
Ceamsa	MUXIA	Chondrus crispus	5	44340	2021	1	10	605	60.5	24				
Ceamsa	MUXIA	Chondrus crispus	5	44341	2021	1	9	391	43.44444444	25				
Ceamsa	MUXIA	Chondrus crispus	5	44342	2021	1	8	436	54.5	26				
