COFRADIA;ESPECIE;MES;data;Año;DIAS TRABA;Nº PERSON;Lonja Kg;Importe;Precio Kg en €;CPUE
FERROL;Undaria pinnatifida;5;20/05/2020;2020;1;7;3,436.00;3,092.40;0.9;3817.78
FERROL;Undaria pinnatifida;5;21/05/2020;2020;1;5;2,122.00;1,909.80;0.9;2357.78
FERROL;Undaria pinnatifida;5;25/05/2020;2020;1;7;3,238.00;2,914.20;0.9;3597.78
FERROL;Undaria pinnatifida;5;26/05/2020;2020;1;6;2,664.00;2,397.60;0.9;2960.00
FERROL;Undaria pinnatifida;5;27/05/2020;2020;1;6;2,875.00;2,587.50;0.9;3194.44
FERROL;Undaria pinnatifida;6;02/06/2020;2020;1;6;2,445.00;2,200.50;0.9;2716.67
FERROL;Undaria pinnatifida;6;03/06/2020;2020;1;5;2,014.00;1,812.60;0.9;2237.78
FERROL;Undaria pinnatifida;6;04/06/2020;2020;1;5;1,850.00;1,665.00;0.9;2055.56
FERROL;Undaria pinnatifida;6;08/06/2020;2020;1;4;1,482.00;1,333.80;0.9;1646.67
FERROL;Undaria pinnatifida;6;09/06/2020;2020;1;4;1,538.00;1,384.20;0.9;1708.89
FERROL;Undaria pinnatifida;6;10/06/2020;2020;1;5;1,689.00;1,520.10;0.9;1876.67
FERROL;Ulva spp.;6;15/06/2020;2020;1;4;906.00;724.80;0.8;1132.50
FERROL;Ulva spp.;6;16/06/2020;2020;1;2;508.00;457.20;0.9;564.44
FERROL;Undaria pinnatifida;6;17/06/2020;2020;1;4;1,235.00;1,111.50;0.9;1372.22
FERROL;Undaria pinnatifida;6;18/06/2020;2020;1;4;2,291.00;2,061.90;0.9;2545.56
FERROL;Undaria pinnatifida;6;22/06/2020;2020;1;4;1,731.00;1,557.90;0.9;1923.33
FERROL;Undaria pinnatifida;6;23/06/2020;2020;1;4;1,135.00;1,021.50;0.9;1261.11
MALPICA;Gelidium spp.;5;03/05/2021;2021;1;8;681.75;340.88;0.5;8.521.875
MALPICA;Gelidium spp.;5;04/05/2021;2021;1;8;1,340.75;670.38;0.5;16.759.375
MALPICA;Gelidium spp.;6;01/06/2021;2021;1;3;909.00;454.50;0.5;303
MALPICA;Gelidium spp.;6;02/06/2021;2021;1;3;563.00;281.50;0.5;1.876.666.667
MALPICA;Gelidium spp.;6;03/06/2021;2021;1;3;159.00;79.50;0.5;53
MALPICA;Gelidium spp.;6;14/06/2021;2021;1;3;792.00;396.00;0.5;264
O GROVE;Undaria pinnatifida;3;30/03/2020;2020;1;2;181.00;162.90;0.9;90.5
O GROVE;Undaria pinnatifida;3;30/03/2020;2020;1;2;181.00;162.90;0.9;90.5
O GROVE;Undaria pinnatifida;3;31/03/2020;2020;1;2;217.00;195.30;0.9;108.5
O GROVE;Undaria pinnatifida;3;31/03/2020;2020;1;2;217.00;195.30;0.9;108.5
O GROVE;Undaria pinnatifida;4;01/04/2020;2020;1;2;223.00;200.70;0.9;111.5
O GROVE;Undaria pinnatifida;4;01/04/2020;2020;1;2;224.00;201.60;0.9;112
O GROVE;Undaria pinnatifida;4;02/04/2020;2020;1;2;109.00;98.10;0.9;54.5
O GROVE;Undaria pinnatifida;4;02/04/2020;2020;1;2;109.00;98.10;0.9;54.5
O GROVE;Undaria pinnatifida;4;06/04/2020;2020;1;2;172.00;154.80;0.9;86
O GROVE;Undaria pinnatifida;4;06/04/2020;2020;1;2;171.00;153.90;0.9;85.5
O GROVE;Undaria pinnatifida;4;07/04/2020;2020;1;2;256.00;230.40;0.9;128
O GROVE;Undaria pinnatifida;4;07/04/2020;2020;1;2;255.00;229.50;0.9;127.5
O GROVE;Undaria pinnatifida;4;13/04/2020;2020;1;2;69.00;62.10;0.9;34.5
O GROVE;Ulva spp.;4;13/04/2020;2020;1;2;90.00;76.50;0.85;45
O GROVE;Undaria pinnatifida;4;13/04/2020;2020;1;2;69.00;62.10;0.9;34.5
O GROVE;Ulva spp.;4;13/04/2020;2020;1;2;90.00;76.50;0.85;45
O GROVE;Ulva spp.;4;14/04/2020;2020;1;2;251.00;213.35;0.85;125.5
O GROVE;Ulva spp.;4;14/04/2020;2020;1;2;251.00;213.35;0.85;125.5
O GROVE;Ulva spp.;4;15/04/2020;2020;1;2;291.00;261.90;0.9;145.5
O GROVE;Ulva spp.;4;15/04/2020;2020;1;2;290.00;261.00;0.9;145
O GROVE;Ulva spp.;4;16/04/2020;2020;1;2;346.00;311.40;0.9;173
O GROVE;Ulva spp.;4;16/04/2020;2020;1;2;346.00;311.40;0.9;173
O GROVE;Ulva spp.;4;21/04/2020;2020;1;2;270.00;229.50;0.85;135
O GROVE;Ulva spp.;4;21/04/2020;2020;1;2;271.00;230.35;0.85;135.5
O GROVE;Ulva spp.;4;22/04/2020;2020;1;2;309.00;262.65;0.85;154.5
O GROVE;Ulva spp.;4;22/04/2020;2020;1;2;308.00;261.80;0.85;154
O GROVE;Ulva spp.;4;23/04/2020;2020;1;2;310.00;263.50;0.85;155
O GROVE;Ulva spp.;4;23/04/2020;2020;1;2;310.00;263.50;0.85;155
O GROVE;Ulva spp.;4;28/04/2020;2020;1;2;347.00;294.95;0.85;173.5
O GROVE;Ulva spp.;4;28/04/2020;2020;1;2;348.00;295.80;0.85;174
O GROVE;Ulva spp.;4;29/04/2020;2020;1;2;405.00;299.20;0.738765432;202.5
O GROVE;Ulva spp.;4;29/04/2020;2020;1;2;405.00;299.20;0.738765432;202.5
O GROVE;Undaria pinnatifida;5;04/05/2020;2020;1;2;331.00;297.90;0.9;165.5
O GROVE;Undaria pinnatifida;5;04/05/2020;2020;1;2;331.00;297.90;0.9;165.5
O GROVE;Undaria pinnatifida;5;07/05/2020;2020;1;2;373.00;335.70;0.9;186.5
O GROVE;Undaria pinnatifida;5;07/05/2020;2020;1;2;373.00;335.70;0.9;186.5
O GROVE;Undaria pinnatifida;5;11/05/2020;2020;1;2;428.00;385.20;0.9;214
O GROVE;Undaria pinnatifida;5;11/05/2020;2020;1;2;428.00;385.20;0.9;214
O GROVE;Undaria pinnatifida;5;12/05/2020;2020;1;2;463.00;416.70;0.9;231.5
O GROVE;Undaria pinnatifida;5;12/05/2020;2020;1;2;463.00;416.70;0.9;231.5
O GROVE;Undaria pinnatifida;5;13/05/2020;2020;1;2;491.00;441.90;0.9;245.5
O GROVE;Undaria pinnatifida;5;13/05/2020;2020;1;2;491.00;441.90;0.9;245.5
O GROVE;Undaria pinnatifida;5;14/05/2020;2020;1;2;518.00;466.20;0.9;259
O GROVE;Undaria pinnatifida;5;14/05/2020;2020;1;2;518.00;466.20;0.9;259
O GROVE;Undaria pinnatifida;5;18/05/2020;2020;1;2;480.00;432.00;0.9;240
O GROVE;Undaria pinnatifida;5;18/05/2020;2020;1;2;480.00;432.00;0.9;240
O GROVE;Undaria pinnatifida;5;19/05/2020;2020;1;2;426.00;383.40;0.9;213
O GROVE;Undaria pinnatifida;5;19/05/2020;2020;1;2;425.00;382.50;0.9;212.5
O GROVE;Undaria pinnatifida;5;20/05/2020;2020;1;2;392.00;352.80;0.9;196
O GROVE;Undaria pinnatifida;5;20/05/2020;2020;1;2;391.00;351.90;0.9;195.5
O GROVE;Undaria pinnatifida;5;21/05/2020;2020;1;2;381.00;342.90;0.9;190.5
O GROVE;Undaria pinnatifida;5;21/05/2020;2020;1;2;381.00;342.90;0.9;190.5
O GROVE;Undaria pinnatifida;5;25/05/2020;2020;1;2;319.00;287.10;0.9;159.5
O GROVE;Undaria pinnatifida;5;25/05/2020;2020;1;2;320.00;288.00;0.9;160
O GROVE;Undaria pinnatifida;5;27/05/2020;2020;1;2;336.00;302.40;0.9;168
O GROVE;Undaria pinnatifida;5;27/05/2020;2020;1;2;336.00;302.40;0.9;168
O GROVE;Undaria pinnatifida;5;28/05/2020;2020;1;2;423.00;380.70;0.9;211.5
O GROVE;Undaria pinnatifida;5;28/05/2020;2020;1;2;423.00;380.70;0.9;211.5
O GROVE;Undaria pinnatifida;6;02/06/2020;2020;1;1;18.00;16.20;0.9;18
O GROVE;Undaria pinnatifida;6;02/06/2020;2020;1;1;18.00;16.20;0.9;18
O GROVE;Undaria pinnatifida;6;23/06/2020;2020;1;1;18.00;7.20;0.4;18
O GROVE;Undaria pinnatifida;6;23/06/2020;2020;1;1;17.00;6.80;0.4;17
O GROVE;Ulva spp.;9;08/09/2020;2020;1;2;271.00;243.90;0.9;135.5
O GROVE;Ulva spp.;9;08/09/2020;2020;1;2;270.00;243.00;0.9;135
O GROVE;Ulva spp.;9;09/09/2020;2020;1;2;370.00;333.00;0.9;185
O GROVE;Ulva spp.;9;09/09/2020;2020;1;2;370.00;333.00;0.9;185
O GROVE;Ulva spp.;9;15/09/2020;2020;1;2;413.00;371.70;0.9;206.5
O GROVE;Ulva spp.;9;15/09/2020;2020;1;2;413.00;371.70;0.9;206.5
O GROVE;Ulva spp.;9;16/09/2020;2020;1;2;413.00;371.70;0.9;206.5
O GROVE;Ulva spp.;9;16/09/2020;2020;1;2;414.00;372.60;0.9;207
O GROVE;Ulva spp.;9;17/09/2020;2020;1;2;437.00;393.30;0.9;218.5
O GROVE;Ulva spp.;9;17/09/2020;2020;1;2;436.00;392.40;0.9;218
O GROVE;Ulva spp.;9;21/09/2020;2020;1;2;257.00;186.75;0.726653696;128.5
O GROVE;Ulva spp.;9;21/09/2020;2020;1;2;257.00;186.75;0.726653696;128.5
O GROVE;Ulva spp.;9;23/09/2020;2020;1;2;139.00;125.10;0.9;69.5
O GROVE;Ulva spp.;9;23/09/2020;2020;1;2;276.00;248.40;0.9;138
O GROVE;Ulva spp.;9;24/09/2020;2020;1;2;396.00;356.40;0.9;198
O GROVE;Ulva spp.;9;28/09/2020;2020;1;2;85.00;76.50;0.9;42.5
O GROVE;Ulva spp.;9;28/09/2020;2020;1;2;174.00;156.60;0.9;87
O GROVE;Ulva spp.;9;29/09/2020;2020;1;2;300.00;330.30;1.101;150
O GROVE;Ulva spp.;9;30/09/2020;2020;1;2;532.00;374.40;0.703759398;266
O GROVE;Ulva spp.;10;01/10/2020;2020;1;2;366.00;329.40;0.9;183
O GROVE;Ulva spp.;10;05/10/2020;2020;1;2;142.00;127.80;0.9;71
O GROVE;Ulva spp.;10;05/10/2020;2020;1;2;284.00;255.60;0.9;142
O GROVE;Ulva spp.;10;06/10/2020;2020;1;2;226.50;203.85;0.9;113.25
O GROVE;Ulva spp.;10;06/10/2020;2020;1;2;226.50;203.85;0.9;113.25
O GROVE;Ulva spp.;10;07/10/2020;2020;1;2;105.00;94.50;0.9;52.5
O GROVE;Ulva spp.;10;07/10/2020;2020;1;2;297.00;267.30;0.9;148.5
O GROVE;Ulva spp.;10;08/10/2020;2020;1;2;200.00;180.00;0.9;100
O GROVE;Ulva spp.;10;08/10/2020;2020;1;2;329.00;296.10;0.9;164.5
O GROVE;Undaria pinnatifida;4;20/04/2021;2021;1;2;662.00;595.80;0.9;331
O GROVE;Undaria pinnatifida;4;21/04/2021;2021;1;2;554.00;498.60;0.9;277
O GROVE;Undaria pinnatifida;4;22/04/2021;2021;1;2;577.00;519.30;0.9;288.5
O GROVE;Undaria pinnatifida;4;26/04/2021;2021;1;2;639.00;575.10;0.9;319.5
O GROVE;Undaria pinnatifida;4;27/04/2021;2021;1;2;607.00;546.30;0.9;303.5
O GROVE;Undaria pinnatifida;4;28/04/2021;2021;1;2;405.00;364.50;0.9;202.5
O GROVE;Undaria pinnatifida;4;29/04/2021;2021;1;2;660.00;594.00;0.9;330
O GROVE;Undaria pinnatifida;4;30/04/2021;2021;1;2;589.00;530.10;0.9;294.5
O GROVE;Undaria pinnatifida;5;03/05/2021;2021;1;2;630.00;567.00;0.9;315
O GROVE;Undaria pinnatifida;5;04/05/2021;2021;1;2;346.00;311.40;0.9;173
O GROVE;Ulva spp.;9;07/09/2021;2021;1;2;500.00;402.30;0.8046;250
O GROVE;Ulva spp.;9;07/09/2021;2021;1;2;500.00;402.30;0.8046;250
O GROVE;Ulva spp.;9;08/09/2021;2021;1;2;404.00;319.50;0.790841584;202
O GROVE;Ulva spp.;9;08/09/2021;2021;1;2;404.00;319.50;0.790841584;202
O GROVE;Ulva spp.;9;09/09/2021;2021;1;2;566.00;451.80;0.798233216;283
O GROVE;Ulva spp.;9;09/09/2021;2021;1;2;566.00;450.90;0.79664311;283
O GROVE;Ulva spp.;9;13/09/2021;2021;1;2;564.00;467.10;0.828191489;282
O GROVE;Ulva spp.;9;13/09/2021;2021;1;2;564.00;467.10;0.828191489;282
O GROVE;Ulva spp.;9;14/09/2021;2021;1;2;486.00;405.00;0.833333333;243
O GROVE;Ulva spp.;9;14/09/2021;2021;1;2;493.00;405.90;0.823326572;246.5
O GROVE;Ulva spp.;9;15/09/2021;2021;1;2;580.00;464.40;0.800689655;290
O GROVE;Ulva spp.;9;15/09/2021;2021;1;2;543.00;463.50;0.85359116;271.5
O GROVE;Ulva spp.;9;16/09/2021;2021;1;2;598.00;369.90;0.618561873;299
O GROVE;Ulva spp.;9;16/09/2021;2021;1;2;296.00;370.80;1.252.702.703;148
O GROVE;Ulva spp.;9;20/09/2021;2021;1;2;356.00;294.30;0.826685393;178
O GROVE;Ulva spp.;9;20/09/2021;2021;1;2;356.00;295.20;0.829213483;178
O GROVE;Ulva spp.;9;23/09/2021;2021;1;2;275.00;221.40;0.805090909;137.5
O GROVE;Ulva spp.;9;23/09/2021;2021;1;2;200.00;180.00;0.9;100
O GROVE;Ulva spp.;9;27/09/2021;2021;1;2;455.00;351.00;0.771428571;227.5
O GROVE;Ulva spp.;9;27/09/2021;2021;1;2;455.00;401.40;0.882197802;227.5
O GROVE;Ulva spp.;9;28/09/2021;2021;1;2;442.50;424.80;0.96;221.25
O GROVE;Ulva spp.;9;28/09/2021;2021;1;2;442.50;306.00;0.691525424;221.25
O GROVE;Ulva spp.;9;29/09/2021;2021;1;2;441.50;423.90;0.9601359;220.75
O GROVE;Ulva spp.;9;29/09/2021;2021;1;2;441.50;306.00;0.693091733;220.75
O GROVE;Ulva spp.;9;30/09/2021;2021;1;2;487.00;459.00;0.942505133;243.5
O GROVE;Ulva spp.;9;30/09/2021;2021;1;2;487.00;331.20;0.680082136;243.5
O GROVE;Ulva spp.;10;04/10/2021;2021;1;2;469.00;387.90;0.827078891;234.5
O GROVE;Ulva spp.;10;04/10/2021;2021;1;2;469.00;387.90;0.827078891;234.5
O GROVE;Ulva spp.;10;05/10/2021;2021;1;2;550.00;459.00;0.834545455;275
O GROVE;Ulva spp.;10;05/10/2021;2021;1;2;550.00;344.70;0.626727273;275
O GROVE;Ulva spp.;10;06/10/2021;2021;1;2;641.50;450.00;0.701480904;320.75
O GROVE;Ulva spp.;10;06/10/2021;2021;1;2;641.50;613.80;0.956819953;320.75
O GROVE;Ulva spp.;10;07/10/2021;2021;1;2;539.00;443.70;0.823191095;269.5
O GROVE;Ulva spp.;10;07/10/2021;2021;1;2;539.00;443.70;0.823191095;269.5
O GROVE;Ulva spp.;10;13/10/2021;2021;1;2;549.00;450.00;0.819672131;274.5
O GROVE;Ulva spp.;10;13/10/2021;2021;1;2;549.00;452.70;0.824590164;274.5
O GROVE;Ulva spp.;10;14/10/2021;2021;1;2;543.00;449.10;0.827071823;271.5
O GROVE;Ulva spp.;10;14/10/2021;2021;1;2;543.00;449.10;0.827071823;271.5
O GROVE;Ulva spp.;11;25/11/2021;2021;1;2;594.00;500.40;0.842424242;297
O GROVE;Ulva spp.;11;25/11/2021;2021;1;2;594.00;500.40;0.842424242;297
O GROVE;Undaria pinnatifida;2;15/02/2022;2022;1;2;417.50;337.50;0.808383234;208.75
O GROVE;Undaria pinnatifida;2;15/02/2022;2022;1;2;417.50;338.40;0.810538922;208.75
O GROVE;Undaria pinnatifida;2;16/02/2022;2022;1;2;480.00;384.30;0.800625;240
O GROVE;Undaria pinnatifida;2;16/02/2022;2022;1;2;480.00;384.30;0.800625;240
O GROVE;Undaria pinnatifida;2;17/02/2022;2022;1;2;459.50;379.80;0.826550598;229.75
O GROVE;Undaria pinnatifida;2;17/02/2022;2022;1;2;459.50;379.80;0.826550598;229.75
O GROVE;Undaria pinnatifida;2;21/02/2022;2022;1;2;312.00;280.80;0.9;156
O GROVE;Undaria pinnatifida;2;21/02/2022;2022;1;2;312.00;280.80;0.9;156
O GROVE;Undaria pinnatifida;2;22/02/2022;2022;1;2;321.00;288.90;0.9;160.5
O GROVE;Undaria pinnatifida;2;22/02/2022;2022;1;2;322.00;289.80;0.9;161
O GROVE;Undaria pinnatifida;2;23/02/2022;2022;1;2;383.00;315.90;0.824804178;191.5
O GROVE;Undaria pinnatifida;2;23/02/2022;2022;1;2;383.00;315.90;0.824804178;191.5
O GROVE;Undaria pinnatifida;3;01/03/2022;2022;1;2;100.00;90.00;0.9;50
O GROVE;Undaria pinnatifida;3;01/03/2022;2022;1;2;115.00;95.40;0.829565217;57.5
O GROVE;Undaria pinnatifida;4;11/04/2022;2022;1;2;315.00;261.00;0.828571429;157.5
O GROVE;Undaria pinnatifida;4;11/04/2022;2022;1;2;315.00;261.00;0.828571429;157.5
O GROVE;Undaria pinnatifida;4;12/04/2022;2022;1;2;366.50;300.60;0.820190996;183.25
O GROVE;Undaria pinnatifida;4;12/04/2022;2022;1;2;366.50;300.60;0.820190996;183.25
O GROVE;Undaria pinnatifida;4;13/04/2022;2022;1;2;481.20;469.80;0.976309227;240.6
O GROVE;Undaria pinnatifida;4;13/04/2022;2022;1;2;481.20;324.00;0.673316708;240.6
O GROVE;Undaria pinnatifida;4;18/04/2022;2022;1;2;331.00;297.90;0.9;165.5
O GROVE;Undaria pinnatifida;4;18/04/2022;2022;1;2;332.00;298.80;0.9;166
O GROVE;Undaria pinnatifida;4;19/04/2022;2022;1;2;370.00;305.10;0.824594595;185
O GROVE;Undaria pinnatifida;4;19/04/2022;2022;1;2;369.00;305.10;0.826829268;184.5
O GROVE;Undaria pinnatifida;4;20/04/2022;2022;1;2;425.00;331.20;0.779294118;212.5
O GROVE;Undaria pinnatifida;4;20/04/2022;2022;1;2;430.00;331.20;0.770232558;215
O GROVE;Undaria pinnatifida;4;21/04/2022;2022;1;2;343.00;288.90;0.842274052;171.5
O GROVE;Undaria pinnatifida;4;21/04/2022;2022;1;2;343.00;288.90;0.842274052;171.5
O GROVE;Undaria pinnatifida;4;22/04/2022;2022;1;2;415.00;336.60;0.811084337;207.5
O GROVE;Undaria pinnatifida;4;22/04/2022;2022;1;2;400.00;337.50;0.84375;200
O GROVE;Undaria pinnatifida;4;25/04/2022;2022;1;2;300.00;298.80;0.996;150
O GROVE;Undaria pinnatifida;4;25/04/2022;2022;1;2;300.00;198.00;0.66;150
O GROVE;Undaria pinnatifida;4;26/04/2022;2022;1;2;415.00;325.80;0.785060241;207.5
O GROVE;Undaria pinnatifida;4;26/04/2022;2022;1;2;415.00;360.00;0.86746988;207.5
O GROVE;Undaria pinnatifida;4;28/04/2022;2022;1;2;164.00;147.60;0.9;82
O GROVE;Undaria pinnatifida;4;28/04/2022;2022;1;2;250.00;225.00;0.9;125
O GROVE;Undaria pinnatifida;4;10/04/2023;2023;1;2;385.00;294.40;0.764675325;192.5
O GROVE;Undaria pinnatifida;4;10/04/2023;2023;1;2;265.00;193.60;0.730566038;132.5
O GROVE;Undaria pinnatifida;4;11/04/2023;2023;1;2;391.00;312.80;0.8;195.5
O GROVE;Undaria pinnatifida;4;11/04/2023;2023;1;2;269.00;215.20;0.8;134.5
O GROVE;Undaria pinnatifida;4;12/04/2023;2023;1;2;392.00;297.60;0.759183673;196
O GROVE;Undaria pinnatifida;4;12/04/2023;2023;1;2;276.00;198.40;0.71884058;138
O GROVE;Undaria pinnatifida;4;13/04/2023;2023;1;2;340.00;256.00;0.752941176;170
O GROVE;Undaria pinnatifida;4;13/04/2023;2023;1;2;218.00;160.00;0.733944954;109
O GROVE;Undaria pinnatifida;4;17/04/2023;2023;1;2;423.00;268.00;0.63356974;211.5
O GROVE;Undaria pinnatifida;4;17/04/2023;2023;1;2;423.00;332.00;0.784869976;211.5
O GROVE;Undaria pinnatifida;4;18/04/2023;2023;1;2;320.00;248.00;0.775;160
O GROVE;Undaria pinnatifida;4;18/04/2023;2023;1;2;217.00;160.00;0.737327189;108.5
O GROVE;Undaria pinnatifida;4;19/04/2023;2023;1;2;359.50;268.00;0.745479833;179.75
O GROVE;Undaria pinnatifida;4;19/04/2023;2023;1;2;359.50;268.00;0.745479833;179.75
O GROVE;Undaria pinnatifida;4;20/04/2023;2023;1;2;400.00;312.00;0.78;200
O GROVE;Undaria pinnatifida;4;20/04/2023;2023;1;2;400.00;312.00;0.78;200
O GROVE;Undaria pinnatifida;4;24/04/2023;2023;1;2;410.00;312.00;0.76097561;205
O GROVE;Undaria pinnatifida;4;24/04/2023;2023;1;2;508.00;384.00;0.755905512;254
O GROVE;Undaria pinnatifida;4;25/04/2023;2023;1;2;536.00;400.00;0.746268657;268
O GROVE;Undaria pinnatifida;4;25/04/2023;2023;1;2;536.00;400.00;0.746268657;268
O GROVE;Undaria pinnatifida;4;26/04/2023;2023;1;2;420.00;320.00;0.761904762;210
O GROVE;Undaria pinnatifida;4;26/04/2023;2023;1;2;319.00;224.00;0.702194357;159.5
O GROVE;Undaria pinnatifida;5;03/05/2023;2023;1;2;343.00;240.00;0.699708455;171.5
O GROVE;Undaria pinnatifida;5;03/05/2023;2023;1;2;205.00;132.00;0.643902439;102.5
O GROVE;Undaria pinnatifida;5;04/05/2023;2023;1;2;407.50;300.00;0.736196319;203.75
O GROVE;Undaria pinnatifida;5;04/05/2023;2023;1;2;262.50;184.00;0.700952381;131.25
O GROVE;Undaria pinnatifida;5;08/05/2023;2023;1;2;300.00;233.60;0.778666667;150
O GROVE;Undaria pinnatifida;5;08/05/2023;2023;1;2;200.00;150.40;0.752;100
O GROVE;Laminaria spp.;5;24/05/2023;2023;1;2;470.00;235.00;0.5;235
O GROVE;Laminaria spp.;5;24/05/2023;2023;1;2;470.00;235.00;0.5;235
O GROVE;Laminaria spp.;5;25/05/2023;2023;1;2;470.00;235.00;0.5;235
O GROVE;Laminaria spp.;5;25/05/2023;2023;1;2;470.00;235.00;0.5;235
O GROVE;Laminaria spp.;5;29/05/2023;2023;1;2;475.00;237.50;0.5;237.5
O GROVE;Laminaria spp.;5;29/05/2023;2023;1;2;475.00;237.50;0.5;237.5
O GROVE;Laminaria spp.;5;30/05/2023;2023;1;2;500.00;250.00;0.5;250
O GROVE;Laminaria spp.;5;30/05/2023;2023;1;2;500.00;250.00;0.5;250
O GROVE;Laminaria spp.;5;31/05/2023;2023;1;2;500.00;250.00;0.5;250
O GROVE;Laminaria spp.;5;31/05/2023;2023;1;2;500.00;250.00;0.5;250
O GROVE;Laminaria spp.;6;05/06/2023;2023;1;2;350.00;175.00;0.5;175
O GROVE;Laminaria spp.;6;05/06/2023;2023;1;1;250.00;125.00;0.5;250
O GROVE;Laminaria spp.;6;06/06/2023;2023;1;2;480.00;240.00;0.5;240
O GROVE;Laminaria spp.;6;06/06/2023;2023;1;2;480.00;240.00;0.5;240
O GROVE;Ulva spp.;9;04/09/2023;2023;1;2;420.00;336.00;0.8;210
O GROVE;Ulva spp.;9;04/09/2023;2023;1;2;420.00;336.00;0.8;210
O GROVE;Ulva spp.;9;05/09/2023;2023;1;2;300.00;240.00;0.8;150
O GROVE;Ulva spp.;9;05/09/2023;2023;1;2;300.00;240.00;0.8;150
O GROVE;Ulva spp.;9;06/09/2023;2023;1;2;450.00;360.00;0.8;225
O GROVE;Ulva spp.;9;06/09/2023;2023;1;2;450.00;360.00;0.8;225
O GROVE;Ulva spp.;9;11/09/2023;2023;1;2;441.00;352.80;0.8;220.5
O GROVE;Ulva spp.;9;11/09/2023;2023;1;2;441.00;352.80;0.8;220.5
O GROVE;Ulva spp.;9;12/09/2023;2023;1;2;485.00;388.00;0.8;242.5
O GROVE;Ulva spp.;9;12/09/2023;2023;1;2;485.00;388.00;0.8;242.5
O GROVE;Ulva spp.;9;13/09/2023;2023;1;2;463.00;370.40;0.8;231.5
O GROVE;Ulva spp.;9;13/09/2023;2023;1;2;462.00;369.60;0.8;231
O GROVE;Ulva spp.;9;18/09/2023;2023;1;2;240.00;192.00;0.8;120
O GROVE;Ulva spp.;9;18/09/2023;2023;1;2;120.00;96.00;0.8;60
O GROVE;Ulva spp.;9;19/09/2023;2023;1;2;287.00;229.60;0.8;143.5
O GROVE;Ulva spp.;9;19/09/2023;2023;1;2;287.00;229.60;0.8;143.5
O GROVE;Ulva spp.;9;20/09/2023;2023;1;2;322.00;257.60;0.8;161
O GROVE;Ulva spp.;9;20/09/2023;2023;1;2;193.00;154.40;0.8;96.5
O GROVE;Ulva spp.;9;25/09/2023;2023;1;2;460.00;368.00;0.8;230
O GROVE;Ulva spp.;9;26/09/2023;2023;1;2;280.00;224.00;0.8;140
O GROVE;Ulva spp.;9;26/09/2023;2023;1;2;280.00;224.00;0.8;140
O GROVE;Ulva spp.;9;27/09/2023;2023;1;2;425.00;340.00;0.8;212.5
O GROVE;Ulva spp.;9;27/09/2023;2023;1;2;425.00;340.00;0.8;212.5
O GROVE;Ulva spp.;10;02/10/2023;2023;1;2;385.00;308.00;0.8;192.5
O GROVE;Ulva spp.;10;02/10/2023;2023;1;2;385.00;308.00;0.8;192.5
O GROVE;Ulva spp.;10;03/10/2023;2023;1;2;540.00;432.00;0.8;270
O GROVE;Ulva spp.;10;03/10/2023;2023;1;2;410.00;328.00;0.8;205
O GROVE;Ulva spp.;10;04/10/2023;2023;1;2;485.00;388.00;0.8;242.5
O GROVE;Ulva spp.;10;04/10/2023;2023;1;2;485.00;388.00;0.8;242.5
O GROVE;Ulva spp.;2;20/02/2024;2024;1;2;45.00;36.00;0.8;22.5
O GROVE;Ulva spp.;2;20/02/2024;2024;1;2;45.00;36.00;0.8;22.5
O GROVE;Undaria pinnatifida;3;01/03/2024;2024;1;2;117.00;105.30;0.9;58.5
O GROVE;Undaria pinnatifida;3;01/03/2024;2024;1;2;160.00;144.00;0.9;80
O GROVE;Undaria pinnatifida;3;19/03/2024;2024;1;2;189.00;170.10;0.9;94.5
O GROVE;Undaria pinnatifida;3;19/03/2024;2024;1;2;189.00;170.10;0.9;94.5
O GROVE;Undaria pinnatifida;4;03/04/2024;2024;1;2;380.00;342.00;0.9;190
O GROVE;Undaria pinnatifida;4;09/04/2024;2024;1;2;652.00;586.80;0.9;326
O GROVE;Undaria pinnatifida;4;09/04/2024;2024;1;2;435.00;391.50;0.9;217.5
O GROVE;Undaria pinnatifida;4;10/04/2024;2024;1;2;820.00;738.00;0.9;410
O GROVE;Undaria pinnatifida;4;10/04/2024;2024;1;2;700.00;630.00;0.9;350
O GROVE;Undaria pinnatifida;4;15/04/2024;2024;1;2;862.00;775.80;0.9;431
O GROVE;Undaria pinnatifida;4;15/04/2024;2024;1;2;718.00;646.20;0.9;359
O GROVE;Undaria pinnatifida;4;16/04/2024;2024;1;2;650.00;377.00;0.58;325
O GROVE;Undaria pinnatifida;4;16/04/2024;2024;1;2;530.00;307.40;0.58;265
O GROVE;Undaria pinnatifida;4;17/04/2024;2024;1;2;455.00;263.90;0.58;227.5
O GROVE;Undaria pinnatifida;4;17/04/2024;2024;1;2;315.00;182.70;0.58;157.5
O GROVE;Undaria pinnatifida;4;22/04/2024;2024;1;2;760.00;608.00;0.8;380
O GROVE;Undaria pinnatifida;4;22/04/2024;2024;1;2;620.00;496.00;0.8;310
O GROVE;Undaria pinnatifida;4;22/04/2024;2024;1;2;395.00;355.50;0.9;197.5
O GROVE;Undaria pinnatifida;4;23/04/2024;2024;1;2;675.00;540.00;0.8;337.5
O GROVE;Undaria pinnatifida;4;23/04/2024;2024;1;2;535.00;428.00;0.8;267.5
